pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,gyro_gap,axis_diff,mirror,active_spin,fb_active
643377,ST,"Jax, Griffin",632,-9.28855085379734,38.9240506329114,0.39220253164557,165.834065473217,14.1659345267834,0.447340189873418,0.839542721518988
573204,CU,"Thielbar, Caleb",248,5.36433556461322,32.6612903225806,0.0866370967741937,166.013302734434,13.9866972655664,0.837491935483871,0.921709677419355
675911,SL,"Strider, Spencer",709,3.22578658945437,47.2496473906911,0.640936530324401,69.6639285347082,110.336071465292,0.3287658674189,0.969702397743301
607179,SL,"Weems, Jordan",221,1.38059054748749,24.8868778280543,0.621384615384615,78.7744348151991,101.225565184801,0.368384615384615,0.989769230769231
572955,CU,"Johnson, Pierce",923,0.423038063727319,26.9772481040087,0.514414951245937,172.98521427633,7.01478572366969,0.434329360780065,0.948744312026002
628452,SL,"Iglesias, Raisel",207,7.36031349354545,37.1980676328502,0.544130434782609,149.898821780167,30.1011782198329,0.324946859903382,0.86907729468599
434378,SL,"Verlander, Justin",669,5.14980934056006,26.9058295964126,0.623445440956652,40.4985447878635,139.501455212136,0.340095665171898,0.96354110612855
434378,CU,"Verlander, Justin",375,9.50481022984609,23.7333333333333,0.278418666666667,168.242479558832,11.7575204411685,0.684698666666667,0.963117333333333
518876,CU,"Kelly, Merrill",260,-2.58123539792045,17.6923076923077,0.204430769230769,171.422416869406,8.57758313059442,0.626092307692308,0.830523076923077
518876,SL,"Kelly, Merrill",313,5.86557502057426,32.5878594249201,0.614105431309904,76.7037841170116,103.296215882988,0.215367412140575,0.829472843450479
664208,CU,"Maton, Phil",510,-3.26465753450299,34.9019607843137,0.249666666666667,157.822386249847,22.177613750153,0.940023529411765,0.690356862745098
664208,ST,"Maton, Phil",245,2.13407850592864,24.8979591836735,0.157889795918367,125.216129685891,54.7838703141088,0.549897959183674,0.677371428571429
573009,CU,"Mantiply, Joe",223,-7.43945296182692,33.6322869955157,0.439264573991031,145.602461444796,34.3975385552039,0.472130044843049,0.911394618834081
650556,SL,"Abreu, Bryan",804,-3.14235878091106,38.681592039801,0.312827114427861,159.033878656689,20.9661213433107,0.548655472636816,0.861482587064677
671212,SL,"Boyle, Joe",341,-2.12916262420123,31.6715542521994,0.480715542521994,107.833752963021,72.1662470369793,0.308938416422287,0.789653958944282
667755,KC,"Soriano, José",717,-8.40477998253302,42.1199442119944,0.198389121338912,157.248973288927,22.751026711073,0.657944211994421,0.856333333333333
